,Height,Volume,External_Wall_Area,Number_of_Floors,Ground_Floor_Area,Window_Area,u_Value_Wall,u_Value_Ground_Floor,u_Value_Roof,u_Value_Internal_Floor,u_Value_Internal_Wall,u_Value_Windows,g_Value_Windows,Permeability,Building_Equipment_Heat_Gain,Building_Occupancy,WWR_North,WWR_East,WWR_West,WWR_South,WWR,Heating_Load
764,3.434570313,8678.334093,1254.407021,4,631.69,598.6120293,0.246972656,0.223339844,0.205566406,0.541992188,0.476367188,0.813964844,0.573339844,7.602539063,12.73046875,22.7421875,0.323828125,0.159765625,0.463671875,0.344921875,0.323046875,7239.237607
765,3.715820313,4055.371632,543.8660382,2,545.69,150.5464594,0.206347656,0.163964844,0.214941406,0.560742188,0.545117188,0.898339844,0.395214844,6.758789063,10.35546875,19.9921875,0.486328125,0.122265625,0.101171875,0.157421875,0.216796875,5250.388813
766,3.168945313,4170.394999,524.7592758,2,658.01,226.1539322,0.236035156,0.184277344,0.175878906,0.420117188,0.523242188,0.828027344,0.465527344,7.368164063,11.66796875,23.8671875,0.280078125,0.191015625,0.407421875,0.326171875,0.301171875,5271.332377
767,3.848632813,4107.260604,778.1825504,4,266.8,288.6582448,0.180566406,0.160058594,0.232910156,0.590429688,0.537304688,0.905371094,0.350683594,7.485351563,12.07421875,23.4296875,0.126953125,0.431640625,0.241796875,0.348046875,0.287109375,4262.203546
768,3.997070313,7994.179971,1206.281439,3,666.67,341.7837908,0.165722656,0.217089844,0.174316406,0.404492188,0.563867188,0.832714844,0.329589844,8.165039063,12.48046875,19.2421875,0.148828125,0.134765625,0.288671875,0.319921875,0.223046875,8460.953514
769,3.497070313,5475.572323,829.5677611,4,391.44,344.6085565,0.215722656,0.167089844,0.224316406,0.504492188,0.463867188,0.982714844,0.479589844,6.665039063,10.48046875,23.2421875,0.348828125,0.334765625,0.488671875,0.119921875,0.323046875,5737.859004
770,3.590820313,4877.195357,783.9979187,4,339.56,338.9233709,0.168847656,0.226464844,0.202441406,0.585742188,0.520117188,0.935839844,0.432714844,7.883789063,12.85546875,22.9921875,0.236328125,0.372265625,0.351171875,0.307421875,0.316796875,4918.482748
771,3.668945313,5614.072881,850.2374205,4,382.54,367.5588103,0.186035156,0.234277344,0.225878906,0.520117188,0.423242188,0.978027344,0.315527344,8.868164063,13.66796875,19.8671875,0.480078125,0.391015625,0.207421875,0.126171875,0.301171875,6677.527566
772,3.075195313,7207.490625,1007.246815,5,468.75,530.3512115,0.182910156,0.193652344,0.204003906,0.401367188,0.429492188,0.856152344,0.399902344,7.836914063,12.79296875,17.6171875,0.467578125,0.278515625,0.419921875,0.213671875,0.344921875,6390.705825
773,3.905273438,4372.226866,582.8887531,3,373.19,377.3398008,0.235449219,0.157519531,0.240917969,0.558789063,0.588476563,0.787597656,0.364160156,8.264648438,12.80078125,16.0078125,0.390234375,0.443359375,0.448828125,0.183203125,0.36640625,5780.68393
774,3.405273438,8829.326749,1017.620547,4,648.21,369.5512344,0.185449219,0.207519531,0.190917969,0.458789063,0.488476563,0.937597656,0.514160156,6.764648438,10.80078125,20.0078125,0.190234375,0.243359375,0.248828125,0.383203125,0.26640625,5519.803626
775,3.872070313,7121.356261,951.2342796,4,459.79,582.7246664,0.203222656,0.179589844,0.161816406,0.429492188,0.588867188,0.720214844,0.367089844,7.040039063,10.98046875,22.2421875,0.398828125,0.384765625,0.438671875,0.169921875,0.348046875,6801.76931
776,3.372070313,4958.763818,566.8148566,2,735.27,179.7616164,0.153222656,0.229589844,0.211816406,0.529492188,0.488867188,0.870214844,0.517089844,8.540039063,12.98046875,18.2421875,0.198828125,0.184765625,0.238671875,0.369921875,0.248046875,6658.809157
777,3.340820313,4781.114318,741.3166185,3,477.04,269.749178,0.193847656,0.201464844,0.177441406,0.535742188,0.570117188,0.860839844,0.357714844,7.133789063,11.85546875,16.9921875,0.136328125,0.272265625,0.451171875,0.207421875,0.266796875,5220.838106
778,3.356445313,4678.615814,751.2479254,4,348.48,312.0738758,0.242285156,0.240527344,0.157128906,0.557617188,0.460742188,0.809277344,0.334277344,7.180664063,10.91796875,17.3671875,0.105078125,0.266015625,0.382421875,0.451171875,0.301171875,5196.651748
779,3.598632813,12210.33831,1263.617529,5,678.61,832.5857147,0.205566406,0.235058594,0.207910156,0.440429688,0.487304688,0.830371094,0.575683594,6.735351563,13.07421875,21.4296875,0.426953125,0.331640625,0.341796875,0.448046875,0.387109375,6282.928958
780,3.874023438,14226.77204,1548.354087,5,734.47,799.3043186,0.182324219,0.166894531,0.162792969,0.565039063,0.457226563,0.890722656,0.579785156,6.483398438,11.67578125,22.2578125,0.152734375,0.330859375,0.436328125,0.470703125,0.34765625,7124.670389
781,3.374023438,4646.536234,753.6078383,3,459.05,248.0723466,0.232324219,0.216894531,0.212792969,0.465039063,0.557226563,0.740722656,0.429785156,7.983398438,13.67578125,18.2578125,0.352734375,0.130859375,0.236328125,0.270703125,0.24765625,5560.200634
782,3.778320313,4617.711571,819.8775555,4,305.54,300.9233753,0.212597656,0.207714844,0.246191406,0.423242188,0.482617188,0.879589844,0.526464844,6.946289063,11.10546875,21.4921875,0.311328125,0.247265625,0.276171875,0.232421875,0.266796875,4756.309512
783,3.856445313,7207.69882,1015.660781,3,623,428.1928465,0.192285156,0.190527344,0.207128906,0.457617188,0.560742188,0.959277344,0.484277344,8.680664063,12.91796875,21.3671875,0.305078125,0.466015625,0.182421875,0.251171875,0.301171875,8326.188508
784,3.637695313,11647.17505,1126.876846,5,640.36,998.9925172,0.164160156,0.212402344,0.160253906,0.513867188,0.541992188,0.987402344,0.456152344,6.899414063,10.54296875,17.1171875,0.442578125,0.453515625,0.494921875,0.488671875,0.469921875,10590.06133
785,3.999023438,4682.696362,761.2665062,3,390.32,244.3280531,0.244824219,0.229394531,0.150292969,0.590039063,0.482226563,0.928222656,0.542285156,8.358398438,13.17578125,19.2578125,0.302734375,0.180859375,0.286328125,0.220703125,0.24765625,5595.133985
786,3.499023438,11629.00626,1350.570112,5,664.7,666.6174886,0.194824219,0.179394531,0.200292969,0.490039063,0.582226563,0.778222656,0.392285156,6.858398438,11.17578125,23.2578125,0.102734375,0.380859375,0.486328125,0.420703125,0.34765625,8429.204164
787,3.090820313,5702.933798,913.1808428,3,615.04,236.6042163,0.218847656,0.176464844,0.152441406,0.485742188,0.420117188,0.785839844,0.582714844,6.383789063,10.85546875,18.9921875,0.436328125,0.172265625,0.151171875,0.107421875,0.216796875,5030.965688
788,3.106445313,9451.793815,957.9620105,4,760.66,412.8500208,0.167285156,0.165527344,0.182128906,0.407617188,0.510742188,0.884277344,0.559277344,6.430664063,11.91796875,19.3671875,0.405078125,0.166015625,0.282421875,0.351171875,0.301171875,5326.722832
789,3.387695313,7910.847625,1014.145063,3,778.39,374.9460803,0.189160156,0.237402344,0.235253906,0.563867188,0.591992188,0.912402344,0.531152344,7.649414063,13.54296875,23.1171875,0.342578125,0.153515625,0.394921875,0.188671875,0.269921875,6561.816375
790,3.842773438,7320.942745,1285.522742,4,476.28,263.8831764,0.166699219,0.188769531,0.247167969,0.571289063,0.575976563,0.918847656,0.420410156,7.702148438,12.55078125,20.5078125,0.115234375,0.418359375,0.273828125,0.108203125,0.22890625,7532.476306
791,3.342773438,7536.683613,990.1092473,3,751.54,485.2572647,0.216699219,0.238769531,0.197167969,0.471289063,0.475976563,0.768847656,0.570410156,6.202148438,10.55078125,16.5078125,0.315234375,0.218359375,0.473828125,0.308203125,0.32890625,6817.837035
792,3.749023438,5932.604484,897.6131468,3,527.48,295.4759733,0.169824219,0.154394531,0.175292969,0.440039063,0.532226563,0.703222656,0.317285156,7.608398438,12.17578125,17.2578125,0.202734375,0.280859375,0.386328125,0.120703125,0.24765625,6129.00503
793,3.249023438,3283.852021,567.6424239,4,252.68,308.8139205,0.219824219,0.204394531,0.225292969,0.540039063,0.432226563,0.853222656,0.467285156,6.108398438,10.17578125,21.2578125,0.402734375,0.480859375,0.186328125,0.320703125,0.34765625,3629.085412
794,3.309570313,2859.46848,564.633392,3,288,150.2338011,0.184472656,0.185839844,0.218066406,0.516992188,0.451367188,0.701464844,0.535839844,7.227539063,10.23046875,19.7421875,0.173828125,0.309765625,0.213671875,0.194921875,0.223046875,3261.985309
795,3.481445313,5795.355379,822.5180033,3,554.88,313.8263822,0.179785156,0.153027344,0.169628906,0.582617188,0.485742188,0.771777344,0.371777344,7.555664063,12.41796875,20.3671875,0.355078125,0.416015625,0.132421875,0.201171875,0.276171875,6284.254339
796,3.325195313,8062.134789,1398.634539,4,606.14,238.6914125,0.207910156,0.218652344,0.229003906,0.551367188,0.579492188,0.781152344,0.474902344,8.586914063,13.79296875,19.6171875,0.167578125,0.178515625,0.119921875,0.113671875,0.144921875,7549.561738
797,3.530273438,7791.491232,1085.275843,5,441.41,627.6132601,0.222949219,0.170019531,0.203417969,0.433789063,0.413476563,0.975097656,0.551660156,7.139648438,11.30078125,23.0078125,0.440234375,0.193359375,0.398828125,0.433203125,0.36640625,6919.562112
798,3.030273438,6512.663448,957.9307283,3,716.4,347.8747373,0.172949219,0.220019531,0.153417969,0.533789063,0.513476563,0.825097656,0.401660156,8.639648438,13.30078125,19.0078125,0.240234375,0.393359375,0.198828125,0.233203125,0.26640625,7302.483063
799,3.934570313,2809.125597,471.4500211,2,356.98,159.3402441,0.196972656,0.173339844,0.155566406,0.441992188,0.576367188,0.963964844,0.423339844,6.102539063,10.73046875,18.7421875,0.123828125,0.359765625,0.263671875,0.144921875,0.223046875,3558.006433
800,3.194335938,12193.25966,1521.793422,5,763.43,640.1328316,0.154980469,0.206738281,0.232324219,0.485351563,0.574414063,0.743066406,0.324316406,7.772460938,11.89453125,22.8203125,0.212109375,0.415234375,0.120703125,0.436328125,0.29609375,8732.938821
801,3.944335938,7419.29727,1258.574391,3,627,222.9183667,0.179980469,0.231738281,0.157324219,0.435351563,0.524414063,0.818066406,0.399316406,7.022460938,12.89453125,16.8203125,0.112109375,0.115234375,0.220703125,0.136328125,0.14609375,7703.112143
802,3.850585938,10416.41272,1216.119736,5,541.03,575.1728557,0.208105469,0.197363281,0.241699219,0.404101563,0.418164063,0.733691406,0.596191406,6.178710938,13.26953125,23.0703125,0.324609375,0.477734375,0.233203125,0.248828125,0.32109375,5023.405672
803,3.014648438,3566.086821,559.7235273,4,295.73,320.0711039,0.237011719,0.212207031,0.201855469,0.555664063,0.535351563,0.895410156,0.584472656,7.092773438,11.36328125,16.3828125,0.258984375,0.462109375,0.430078125,0.139453125,0.32265625,3642.437871
804,3.483398438,2910.171696,526.1969756,3,278.48,213.6771767,0.208886719,0.190332031,0.154980469,0.424414063,0.566601563,0.867285156,0.575097656,8.874023438,13.23828125,20.1328125,0.196484375,0.474609375,0.142578125,0.301953125,0.27890625,3715.75998
805,3.772460938,4076.407102,682.2700126,3,360.19,229.0054015,0.184667969,0.205175781,0.205761719,0.463476563,0.540039063,0.804003906,0.488378906,8.194335938,10.70703125,23.1953125,0.318359375,0.208984375,0.126953125,0.267578125,0.23046875,5064.736402
806,3.272460938,10390.71499,1104.271138,5,635.04,545.048664,0.234667969,0.155175781,0.155761719,0.563476563,0.440039063,0.954003906,0.338378906,6.694335938,12.70703125,19.1953125,0.118359375,0.408984375,0.326953125,0.467578125,0.33046875,6421.19089
807,3.913085938,8368.801061,1059.07857,3,712.89,508.1128572,0.189355469,0.153613281,0.247949219,0.416601563,0.405664063,0.977441406,0.502441406,7.116210938,13.01953125,19.5703125,0.199609375,0.452734375,0.458203125,0.273828125,0.34609375,7752.66437
808,3.413085938,7470.903945,1078.424243,5,437.78,570.7789003,0.239355469,0.203613281,0.197949219,0.516601563,0.505664063,0.827441406,0.352441406,8.616210938,11.01953125,23.5703125,0.399609375,0.252734375,0.258203125,0.473828125,0.34609375,8580.637044
809,3.350585938,2667.938139,479.6498544,3,265.42,215.1277493,0.158105469,0.247363281,0.191699219,0.504101563,0.518164063,0.883691406,0.446191406,7.678710938,11.26953125,19.0703125,0.124609375,0.277734375,0.433203125,0.448828125,0.32109375,3446.176236
810,3.514648438,4008.458325,454.7948055,2,570.25,216.6438946,0.187011719,0.162207031,0.151855469,0.455664063,0.435351563,0.745410156,0.434472656,8.592773438,13.36328125,20.3828125,0.458984375,0.262109375,0.230078125,0.339453125,0.32265625,5002.192359
811,3.858398438,2680.970656,434.0047308,2,347.42,176.2399334,0.221386719,0.152832031,0.217480469,0.549414063,0.491601563,0.829785156,0.387597656,7.749023438,13.73828125,21.1328125,0.146484375,0.424609375,0.192578125,0.351953125,0.27890625,3673.332263
812,3.741210938,5128.450668,737.9533045,4,342.7,437.3850043,0.156542969,0.195800781,0.152636719,0.507226563,0.558789063,0.832128906,0.516503906,6.225585938,12.83203125,19.4453125,0.430859375,0.221484375,0.439453125,0.480078125,0.39296875,3695.363482
813,3.241210938,6006.966905,768.3095908,3,617.77,347.9631405,0.206542969,0.245800781,0.202636719,0.407226563,0.458789063,0.982128906,0.366503906,7.725585938,10.83203125,23.4453125,0.230859375,0.421484375,0.239453125,0.280078125,0.29296875,7512.400084
814,3.288085938,7706.453125,840.9667464,3,781.25,392.0658375,0.176855469,0.191113281,0.185449219,0.541601563,0.530664063,0.714941406,0.314941406,6.741210938,13.51953125,18.5703125,0.149609375,0.402734375,0.408203125,0.223828125,0.29609375,6244.252895
815,3.264648438,9253.578046,1273.428596,4,708.62,464.6697483,0.162011719,0.187207031,0.226855469,0.405664063,0.485351563,0.820410156,0.359472656,6.342773438,10.36328125,18.3828125,0.358984375,0.362109375,0.130078125,0.239453125,0.27265625,7152.750699
816,3.170898438,3628.429161,547.4450482,3,381.43,240.7772732,0.152636719,0.171582031,0.198730469,0.586914063,0.429101563,0.961035156,0.406347656,6.061523438,10.98828125,23.6328125,0.471484375,0.149609375,0.417578125,0.226953125,0.31640625,3779.07749
817,3.522460938,5444.595973,602.847054,2,772.84,180.548108,0.209667969,0.180175781,0.230761719,0.513476563,0.490039063,0.879003906,0.413378906,8.944335938,11.70703125,21.1953125,0.218359375,0.108984375,0.426953125,0.167578125,0.23046875,7579.969806
818,3.022460938,6016.871571,872.9892264,4,497.68,372.747895,0.159667969,0.230175781,0.180761719,0.413476563,0.590039063,0.729003906,0.563378906,7.444335938,13.70703125,17.1953125,0.418359375,0.308984375,0.226953125,0.367578125,0.33046875,4067.394768
819,3.819335938,4319.515112,666.1356445,4,282.74,423.7496795,0.242480469,0.169238281,0.169824219,0.410351563,0.549414063,0.705566406,0.436816406,8.147460938,10.39453125,21.8203125,0.362109375,0.365234375,0.470703125,0.386328125,0.39609375,5164.178828
820,3.319335938,3705.373661,574.4357994,2,558.15,149.9758473,0.192480469,0.219238281,0.219824219,0.510351563,0.449414063,0.855566406,0.586816406,6.647460938,12.39453125,17.8203125,0.162109375,0.165234375,0.270703125,0.186328125,0.19609375,4255.512353
821,3.600585938,5803.854973,973.3704051,4,402.98,362.0145022,0.183105469,0.222363281,0.216699219,0.554101563,0.568164063,0.958691406,0.371191406,6.928710938,12.26953125,21.0703125,0.224609375,0.377734375,0.333203125,0.148828125,0.27109375,5914.715827
822,3.764648438,4895.249688,775.4905917,3,433.44,310.5356126,0.212011719,0.237207031,0.176855469,0.505664063,0.585351563,0.970410156,0.509472656,7.842773438,12.36328125,22.3828125,0.158984375,0.162109375,0.330078125,0.439453125,0.27265625,5177.863508
823,3.670898438,9638.014804,1028.654374,4,656.38,476.1200049,0.202636719,0.221582031,0.248730469,0.486914063,0.529101563,0.811035156,0.556347656,7.561523438,12.98828125,19.6328125,0.271484375,0.349609375,0.217578125,0.426953125,0.31640625,6027.106422
824,3.647460938,6254.080814,842.0325827,4,428.66,439.5390206,0.172167969,0.217675781,0.243261719,0.538476563,0.465039063,0.991503906,0.375878906,6.319335938,13.20703125,16.1953125,0.468359375,0.358984375,0.276953125,0.317578125,0.35546875,5760.842861
825,3.147460938,4427.217236,546.5180447,2,703.3,200.0594481,0.222167969,0.167675781,0.193261719,0.438476563,0.565039063,0.841503906,0.525878906,7.819335938,11.20703125,20.1953125,0.268359375,0.158984375,0.476953125,0.117578125,0.25546875,5499.701093
826,3.631835938,6452.429977,708.9606576,3,592.21,515.6947293,0.236230469,0.200488281,0.188574219,0.572851563,0.486914063,0.761816406,0.568066406,7.959960938,11.14453125,19.3203125,0.437109375,0.490234375,0.345703125,0.411328125,0.42109375,6552.155943
827,3.131835938,3971.417327,738.0765478,4,317.02,208.2386254,0.186230469,0.150488281,0.238574219,0.472851563,0.586914063,0.911816406,0.418066406,6.459960938,13.14453125,23.3203125,0.237109375,0.290234375,0.145703125,0.211328125,0.22109375,3164.330117
828,3.100585938,4204.889354,569.8423445,2,678.08,237.5499347,0.233105469,0.172363281,0.166699219,0.454101563,0.468164063,0.808691406,0.521191406,8.428710938,10.26953125,17.0703125,0.424609375,0.177734375,0.133203125,0.348828125,0.27109375,6774.183993
829,3.389648438,5100.236873,779.0457055,3,501.55,272.8303727,0.224511719,0.224707031,0.239355469,0.430664063,0.460351563,0.707910156,0.321972656,8.967773438,12.86328125,23.3828125,0.108984375,0.112109375,0.380078125,0.489453125,0.27265625,5966.376516
830,3.795898438,5502.612558,746.8096262,2,724.81,167.2430819,0.240136719,0.209082031,0.211230469,0.511914063,0.454101563,0.998535156,0.368847656,6.436523438,11.48828125,20.6328125,0.121484375,0.299609375,0.167578125,0.176953125,0.19140625,6095.7408
831,3.897460938,8830.70897,1218.918462,4,566.44,636.2725792,0.247167969,0.192675781,0.218261719,0.488476563,0.515039063,0.766503906,0.450878906,7.069335938,12.20703125,18.1953125,0.168359375,0.458984375,0.376953125,0.417578125,0.35546875,8268.41434
832,3.397460938,2969.753761,540.3357996,3,291.37,197.7963411,0.197167969,0.242675781,0.168261719,0.588476563,0.415039063,0.916503906,0.300878906,8.569335938,10.20703125,22.1953125,0.368359375,0.258984375,0.176953125,0.217578125,0.25546875,4558.295283
833,3.256835938,3409.841108,521.2653746,2,523.49,223.8984399,0.173730469,0.162988281,0.201074219,0.547851563,0.411914063,0.724316406,0.455566406,7.584960938,10.64453125,16.3203125,0.187109375,0.340234375,0.295703125,0.361328125,0.29609375,4923.747496
834,3.881835938,3529.442019,539.3775113,2,454.61,225.1886354,0.161230469,0.175488281,0.163574219,0.422851563,0.536914063,0.986816406,0.343066406,8.709960938,10.14453125,17.3203125,0.137109375,0.390234375,0.245703125,0.311328125,0.27109375,6369.724206
835,3.038085938,2241.073781,379.9529398,2,368.83,115.1333445,0.201855469,0.216113281,0.160449219,0.491601563,0.480664063,0.939941406,0.539941406,7.491210938,12.51953125,16.5703125,0.449609375,0.302734375,0.108203125,0.123828125,0.24609375,3347.881246
836,3.889648438,15121.0066,1776.834737,5,777.5,648.3609062,0.174511719,0.174707031,0.189355469,0.530664063,0.560351563,0.857910156,0.471972656,7.467773438,10.86328125,19.3828125,0.308984375,0.312109375,0.180078125,0.289453125,0.27265625,11446.24268
837,3.295898438,5935.120382,759.0451341,4,450.19,532.9466145,0.190136719,0.159082031,0.161230469,0.411914063,0.554101563,0.848535156,0.518847656,7.936523438,13.48828125,16.6328125,0.321484375,0.499609375,0.367578125,0.376953125,0.39140625,5532.22851
838,3.991210938,12058.7226,1734.718738,4,755.33,414.7875615,0.231542969,0.220800781,0.177636719,0.457226563,0.408789063,0.907128906,0.441503906,6.975585938,13.83203125,17.4453125,0.130859375,0.121484375,0.139453125,0.380078125,0.19296875,9061.683939
839,3.491210938,3352.050369,512.8521061,2,480.07,193.7686614,0.181542969,0.170800781,0.227636719,0.557226563,0.508789063,0.757128906,0.591503906,8.475585938,11.83203125,21.4453125,0.330859375,0.321484375,0.339453125,0.180078125,0.29296875,4819.929151
840,3.538085938,9112.267156,1250.469816,4,643.87,408.184436,0.151855469,0.166113281,0.210449219,0.591601563,0.580664063,0.789941406,0.389941406,8.991210938,10.51953125,20.5703125,0.249609375,0.102734375,0.308203125,0.323828125,0.24609375,8294.820256
841,3.139648438,6023.230146,745.1684737,3,639.48,354.9649271,0.199511719,0.199707031,0.214355469,0.580664063,0.510351563,0.932910156,0.546972656,8.217773438,13.86328125,21.3828125,0.408984375,0.212109375,0.280078125,0.389453125,0.32265625,5447.920193
842,3.733398438,7763.041131,1234.433598,5,415.87,380.6345526,0.233886719,0.165332031,0.229980469,0.474414063,0.516601563,0.942285156,0.500097656,6.624023438,10.23828125,18.1328125,0.296484375,0.174609375,0.242578125,0.201953125,0.22890625,6716.6803
843,3.666992188,4318.544709,643.2256764,3,392.56,281.5165976,0.158496094,0.189941406,0.236621094,0.559570313,0.489257813,0.723144531,0.435644531,6.471679688,10.56640625,22.1015625,0.310546875,0.476171875,0.459765625,0.134765625,0.3453125,4335.923642
844,3.166992188,8449.66267,1325.065546,4,667.01,430.7148876,0.208496094,0.239941406,0.186621094,0.459570313,0.589257813,0.873144531,0.585644531,7.971679688,12.56640625,18.1015625,0.110546875,0.276171875,0.259765625,0.334765625,0.2453125,6858.704116
845,3.616210938,5960.562781,883.0682898,3,549.43,388.3911079,0.219042969,0.208300781,0.165136719,0.532226563,0.583789063,0.719628906,0.479003906,8.850585938,10.33203125,22.4453125,0.280859375,0.471484375,0.289453125,0.230078125,0.31796875,7302.960473
846,3.116210938,4273.102963,650.847991,5,274.25,443.8766207,0.169042969,0.158300781,0.215136719,0.432226563,0.483789063,0.869628906,0.329003906,7.350585938,12.33203125,18.4453125,0.480859375,0.271484375,0.489453125,0.430078125,0.41796875,4669.05718
847,3.725585938,5568.035806,702.4003644,2,747.27,295.4603086,0.245605469,0.184863281,0.204199219,0.579101563,0.593164063,0.921191406,0.333691406,8.053710938,10.76953125,16.0703125,0.474609375,0.127734375,0.183203125,0.398828125,0.29609375,8671.100911
848,3.639648438,5306.606055,750.2337279,4,364.5,429.0120856,0.249511719,0.249707031,0.164355469,0.480664063,0.410351563,0.782910156,0.396972656,6.717773438,11.86328125,17.3828125,0.208984375,0.412109375,0.480078125,0.189453125,0.32265625,5804.496757
849,3.420898438,5428.9683,787.0529435,2,793.5,157.115535,0.227636719,0.246582031,0.173730469,0.436914063,0.579101563,0.736035156,0.481347656,6.811523438,11.98828125,21.6328125,0.171484375,0.249609375,0.117578125,0.126953125,0.16640625,6538.410718
850,3.584960938,1844.031725,320.5270616,2,257.19,167.3143637,0.228417969,0.236425781,0.249511719,0.525976563,0.452539063,0.710253906,0.319628906,6.881835938,13.45703125,20.6953125,0.243359375,0.383984375,0.401953125,0.392578125,0.35546875,2793.519009
851,3.084960938,6561.833318,1041.522148,4,531.76,381.2615759,0.178417969,0.186425781,0.199511719,0.425976563,0.552539063,0.860253906,0.469628906,8.381835938,11.45703125,16.6953125,0.443359375,0.183984375,0.201953125,0.192578125,0.25546875,7223.237576
852,3.569335938,12403.79953,1364.063926,5,695.02,740.0596379,0.167480469,0.244238281,0.194824219,0.560351563,0.499414063,0.930566406,0.511816406,8.897460938,11.39453125,23.8203125,0.262109375,0.465234375,0.170703125,0.486328125,0.34609375,10377.43852
853,3.069335938,3871.968205,531.3526273,3,420.5,269.7443844,0.217480469,0.194238281,0.244824219,0.460351563,0.599414063,0.780566406,0.361816406,7.397460938,13.39453125,19.8203125,0.462109375,0.265234375,0.370703125,0.286328125,0.34609375,4034.102376
854,3.475585938,8467.915294,897.4464359,4,609.1,474.9925441,0.220605469,0.159863281,0.179199219,0.529101563,0.543164063,0.996191406,0.408691406,7.303710938,13.76953125,22.0703125,0.374609375,0.427734375,0.283203125,0.298828125,0.34609375,6330.996761
855,3.327148438,5493.953135,1008.389757,5,330.25,274.2258994,0.180761719,0.230957031,0.245605469,0.443164063,0.472851563,0.989160156,0.378222656,8.030273438,12.61328125,19.8828125,0.383984375,0.137109375,0.105078125,0.414453125,0.26015625,5556.124954
856,3.045898438,8948.543734,972.5132327,5,587.58,504.1379256,0.215136719,0.234082031,0.186230469,0.561914063,0.404101563,0.923535156,0.443847656,8.686523438,12.48828125,18.6328125,0.221484375,0.399609375,0.267578125,0.476953125,0.34140625,7369.137144
857,3.959960938,9177.405298,1465.901813,5,463.51,502.9904436,0.215917969,0.248925781,0.212011719,0.450976563,0.527539063,0.897753906,0.582128906,8.756835938,10.95703125,19.6953125,0.193359375,0.233984375,0.351953125,0.242578125,0.25546875,9523.52872
858,3.459960938,7659.624848,756.3274744,3,737.93,394.8011575,0.165917969,0.198925781,0.162011719,0.550976563,0.427539063,0.747753906,0.432128906,7.256835938,12.95703125,23.6953125,0.393359375,0.433984375,0.151953125,0.442578125,0.35546875,4931.722491
859,3.006835938,5964.812238,568.7643076,3,661.25,468.5943604,0.248730469,0.237988281,0.226074219,0.497851563,0.561914063,0.949316406,0.380566406,8.334960938,11.64453125,18.3203125,0.487109375,0.440234375,0.395703125,0.461328125,0.44609375,6889.067955
860,3.756835938,12004.59056,1345.348901,4,798.85,554.1068916,0.223730469,0.212988281,0.151074219,0.447851563,0.511914063,0.874316406,0.305566406,6.084960938,12.64453125,20.3203125,0.387109375,0.140234375,0.495703125,0.161328125,0.29609375,8924.532151
861,3.225585938,6086.678895,949.5364167,4,471.75,344.8263238,0.195605469,0.234863281,0.154199219,0.479101563,0.493164063,0.771191406,0.483691406,6.553710938,12.76953125,20.0703125,0.274609375,0.327734375,0.383203125,0.198828125,0.29609375,4775.12386
862,3.827148438,6946.27725,949.7851166,3,605,313.1745234,0.230761719,0.180957031,0.195605469,0.543164063,0.572851563,0.839160156,0.528222656,6.530273438,10.61328125,23.8828125,0.183984375,0.337109375,0.305078125,0.214453125,0.26015625,6660.849254
863,3.608398438,8222.28066,845.8476316,3,759.55,645.86491,0.196386719,0.227832031,0.242480469,0.499414063,0.541601563,0.904785156,0.462597656,8.499023438,12.73828125,23.1328125,0.446484375,0.324609375,0.492578125,0.451953125,0.42890625,8555.114626
864,3.916992188,4150.990983,628.5858734,2,529.87,204.3229443,0.233496094,0.214941406,0.211621094,0.409570313,0.539257813,0.948144531,0.510644531,7.221679688,11.56640625,20.1015625,0.210546875,0.376171875,0.159765625,0.234765625,0.2453125,5704.565491
865,3.416992188,3484.375592,582.2841882,4,254.93,343.5838628,0.183496094,0.164941406,0.161621094,0.509570313,0.439257813,0.798144531,0.360644531,8.721679688,13.56640625,16.1015625,0.410546875,0.176171875,0.359765625,0.434765625,0.3453125,4180.737218
866,3.866210938,4771.328423,741.067642,3,411.37,345.4920164,0.194042969,0.183300781,0.190136719,0.482226563,0.433789063,0.944628906,0.404003906,8.100585938,11.33203125,20.4453125,0.380859375,0.371484375,0.389453125,0.130078125,0.31796875,6280.748378
867,3.366210938,9242.80477,1366.191228,4,686.44,397.7030344,0.244042969,0.233300781,0.240136719,0.582226563,0.533789063,0.794628906,0.554003906,6.600585938,13.33203125,16.4453125,0.180859375,0.171484375,0.189453125,0.330078125,0.21796875,7067.822005
868,3.663085938,3298.096711,557.6147179,3,300.12,250.0957835,0.214355469,0.228613281,0.222949219,0.566601563,0.555664063,0.752441406,0.427441406,6.366210938,12.01953125,17.5703125,0.499609375,0.352734375,0.158203125,0.173828125,0.29609375,3629.233899
869,3.077148438,9133.219952,1160.14187,4,742.02,516.2880161,0.205761719,0.155957031,0.220605469,0.593164063,0.522851563,0.764160156,0.453222656,8.780273438,13.61328125,17.8828125,0.283984375,0.237109375,0.405078125,0.314453125,0.31015625,7574.62697
870,3.233398438,6707.591298,656.1057223,3,691.49,484.6377272,0.183886719,0.215332031,0.179980469,0.574414063,0.416601563,0.792285156,0.350097656,8.124023438,12.23828125,22.1328125,0.496484375,0.374609375,0.442578125,0.401953125,0.42890625,6728.121649
871,3.834960938,7703.782697,886.2711134,3,669.61,488.7919157,0.153417969,0.161425781,0.224511719,0.475976563,0.502539063,0.935253906,0.544628906,6.131835938,12.45703125,22.6953125,0.343359375,0.483984375,0.101953125,0.492578125,0.35546875,5353.105746
